년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),"최대(시간별, kw)","최소(시간별, kw)",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2018-07-21,1,991.2,41,129.6,0,129.6,0.24,0,0,0,0,0,2.88,23.76,63.12,93.12,115.44,127.2,129.6,126.48,114.48,93.84,65.04,30.96,5.04,0.24,0,0,0,0,0
2018-07-22,1,666.24,28,98.64,0,98.64,2.64,0,0,0,0,0,2.64,24,48.72,43.2,47.28,98.64,90.96,82.32,57.84,60,75.36,29.76,5.52,0,0,0,0,0,0
2018-07-23,1,952.32,40,129.6,0,129.6,0.48,0,0,0,0,0,4.08,22.32,43.44,89.76,111.36,121.68,129.6,125.28,114,92.64,64.56,26.4,6.72,0.48,0,0,0,0,0
2018-07-24,1,979.92,41,126.72,0,126.72,0.48,0,0,0,0,0,1.92,27.84,62.4,92.4,113.28,124.08,126.72,123.6,112.8,93.36,64.32,30.72,6,0.48,0,0,0,0,0
2018-07-25,1,960,40,127.2,0,127.2,0.96,0,0,0,0,0,0.96,16.8,58.32,88.8,111.84,121.44,127.2,124.8,114.24,92.88,63.36,30.24,8.16,0.96,0,0,0,0,0
2018-07-26,1,890.16,37,117.84,0,117.84,0.72,0,0,0,0,0,2.88,23.76,55.68,85.68,96.96,114.24,117.84,115.2,102.48,81.6,56.88,25.92,10.32,0.72,0,0,0,0,0
2018-07-27,1,814.56,34,118.32,0,118.32,1.92,0,0,0,0,0,2.64,21.84,49.2,78.96,101.52,118.32,115.92,100.32,103.92,82.08,27.12,10.8,1.92,0,0,0,0,0,0
2018-07-28,1,850.32,35,122.4,0,122.4,0.48,0,0,0,0,0,2.88,19.68,57.12,86.4,107.76,120,122.4,79.44,62.88,88.32,64.56,30.96,7.44,0.48,0,0,0,0,0
2018-07-29,1,914.4,38,134.4,0,134.4,0.48,0,0,0,0,0,0.48,18,47.04,90.48,91.2,122.4,134.4,128.4,85.44,79.68,68.64,35.04,11.28,1.92,0,0,0,0,0
2018-07-30,1,948.24,40,127.92,0,127.92,0.24,0,0,0,0,0,1.68,24.96,67.44,73.68,113.28,110.4,127.92,101.28,119.28,97.68,68.64,36.24,5.52,0.24,0,0,0,0,0
2018-07-31,1,969.36,40,132,0,132,0.24,0,0,0,0,0,0.72,16.56,55.44,79.68,102.48,127.68,132,132,119.04,98.16,68.64,32.16,4.56,0.24,0,0,0,0,0
2018-08-01,1,1015.2,42,132,0,132,0.24,0,0,0,0,0,0.96,28.8,66.72,95.28,116.4,129.36,132,128.88,116.4,96,67.2,31.68,5.28,0.24,0,0,0,0,0
2018-08-02,1,991.68,41,132,0,132,0.24,0,0,0,0,0,0.96,24.96,57.36,87.36,115.44,127.68,132,128.64,116.88,96.24,67.2,31.68,5.04,0.24,0,0,0,0,0
2018-08-03,1,991.92,41,131.52,0,131.52,0.24,0,0,0,0,0,1.2,26.16,59.76,92.16,114.48,127.44,131.52,126.72,114.96,95.04,65.52,30.72,6,0.24,0,0,0,0,0
2018-08-04,1,985.44,41,131.52,0,131.52,0.48,0,0,0,0,0,1.2,22.56,53.28,93.84,118.56,130.56,131.52,125.76,113.76,93.6,63.6,30.24,6.48,0.48,0,0,0,0,0
2018-08-05,1,923.04,38,118.32,0,118.32,0.48,0,0,0,0,0,1.68,24.24,61.44,93.36,114.96,118.32,84.24,116.88,114.24,93.36,63.36,30,6.48,0.48,0,0,0,0,0
2018-08-06,1,694.8,29,125.52,0,125.52,0.96,0,0,0,0,0,1.92,15.12,43.2,56.4,84.24,78,121.92,125.52,95.76,48.96,15.6,7.2,0.96,0,0,0,0,0,0
2018-08-07,1,868.32,36,132.48,0,132.48,0.24,0,0,0,0,0,0.24,9.12,47.76,48.96,73.2,121.68,125.28,132.48,118.8,84.72,68.16,32.4,5.52,0,0,0,0,0,0
2018-08-08,1,986.16,41,132,0,132,0.72,0,0,0,0,0,0.72,26.4,64.08,92.88,114.24,128.16,132,124.08,115.68,89.52,58.32,30.96,9.12,0,0,0,0,0,0
2018-08-09,1,827.76,34,115.92,0,115.92,0.24,0,0,0,0,0,0.48,12.48,53.04,82.08,92.16,82.8,94.56,115.92,101.52,91.2,60.72,30.24,10.32,0.24,0,0,0,0,0
2018-08-10,1,275.52,11,47.76,0,47.76,2.64,0,0,0,0,0,2.64,20.4,35.04,9.36,8.88,27.84,10.08,23.28,45.84,47.76,27.84,12.96,3.6,0,0,0,0,0,0
2018-08-11,1,767.28,32,137.04,0,137.04,0.24,0,0,0,0,0,0.48,15.84,46.8,35.52,62.88,90.24,137.04,123.36,84.96,78.96,56.88,27.6,6.48,0.24,0,0,0,0,0
2018-08-12,1,792,33,129.6,0,129.6,0.48,0,0,0,0,0,0.48,1.68,7.92,28.08,112.32,114.96,91.2,129.6,108.48,95.76,65.28,30.48,5.76,0,0,0,0,0,0
2018-08-13,1,970.56,40,131.04,0,131.04,1.68,0,0,0,0,0,1.68,18.48,60,92.64,112.32,126,131.04,124.56,112.32,93.36,64.08,29.52,4.56,0,0,0,0,0,0
2018-08-14,1,949.68,40,129.12,0,129.12,0.48,0,0,0,0,0,0.48,21.12,60.72,84.24,93.84,122.88,129.12,121.2,110.16,97.68,70.56,28.08,8.88,0.72,0,0,0,0,0
2018-08-15,1,601.68,25,127.68,0,127.68,0.96,0,0,0,0,0,0.96,23.04,64.56,91.92,83.52,127.68,105.6,8.88,41.76,43.44,5.76,4.56,0,0,0,0,0,0,0
2018-08-16,1,138.48,6,23.28,0,23.28,1.44,0,0,0,0,0,0,1.44,8.88,13.2,10.8,11.28,11.76,12.72,23.28,11.28,16.56,15.84,1.44,0,0,0,0,0,0
2018-08-17,1,1054.56,44,144.48,0,144.48,0.24,0,0,0,0,0,2.64,25.68,47.52,104.88,124.8,131.76,144.48,142.08,132.72,102.24,61.2,28.56,5.76,0.24,0,0,0,0,0
2018-08-18,1,1003.92,42,146.4,0,146.4,1.2,0,0,0,0,0,1.2,10.8,37.44,112.56,130.8,144.24,146.4,125.76,107.76,91.2,55.44,35.76,4.56,0,0,0,0,0,0
2018-08-19,1,1024.08,43,137.04,0,137.04,0.72,0,0,0,0,0,0.72,23.28,69.12,97.2,124.08,137.04,126.72,130.56,120.48,94.8,61.44,33.12,5.52,0,0,0,0,0,0
2018-08-20,1,918.96,38,135.84,0,135.84,0.24,0,0,0,0,0,0.24,21.6,64.8,100.8,95.28,72.96,124.32,135.84,110.88,95.28,62.88,28.8,5.28,0,0,0,0,0,0
2018-08-21,1,976.8,41,133.68,0,133.68,0.72,0,0,0,0,0,0.72,19.92,61.92,88.56,109.44,127.92,133.68,127.44,117.12,95.04,63.84,27.6,3.6,0,0,0,0,0,0
2018-08-22,1,760.08,32,132,0,132,1.2,0,0,0,0,0,1.2,14.4,34.56,61.68,98.64,132,91.68,103.44,102.96,70.8,33.36,13.68,1.68,0,0,0,0,0,0
2018-08-23,1,245.76,10,60.96,0,60.96,1.2,0,0,0,0,0,0,1.2,14.88,27.36,47.52,60.96,43.44,19.44,14.88,5.28,6.48,4.32,0,0,0,0,0,0,0
2018-08-24,1,566.16,24,127.68,0,127.68,0.24,0,0,0,0,0,0,0.24,3.36,12,21.36,30.96,53.76,127.68,118.32,99.6,65.76,27.6,5.52,0,0,0,0,0,0
2018-08-25,1,274.56,11,47.28,0,47.28,0.24,0,0,0,0,0,0.24,7.92,22.32,34.56,42,47.28,27.6,19.2,16.32,29.28,14.4,9.12,4.32,0,0,0,0,0,0
2018-08-26,1,451.2,19,124.56,0,124.56,1.2,0,0,0,0,0,0,0,1.2,4.08,11.76,43.44,66,124.56,87.12,74.4,28.8,7.92,1.92,0,0,0,0,0,0
2018-08-27,1,166.08,7,38.16,0,38.16,0.24,0,0,0,0,0,0.24,7.68,0.48,10.8,10.32,12.96,16.08,22.8,38.16,24.96,14.64,6.72,0.24,0,0,0,0,0,0
2018-08-28,1,813.12,34,134.88,0,134.88,0.48,0,0,0,0,0,0.48,8.88,26.4,37.2,77.76,117.12,132.96,134.88,88.08,97.92,62.88,25.92,2.64,0,0,0,0,0,0
2018-08-29,1,1000.8,42,134.16,0,134.16,0.48,0,0,0,0,0,0.48,19.2,64.32,101.04,121.92,134.16,128.88,129.84,117.12,95.28,62.64,24,1.92,0,0,0,0,0,0
2018-08-30,1,741.36,31,114.72,0,114.72,0.48,0,0,0,0,0,0.48,21.12,61.92,92.16,114.72,94.56,81.12,88.32,75.12,60.48,25.92,19.92,5.52,0,0,0,0,0,0
2018-08-31,1,279.36,12,40.32,0,40.32,1.44,0,0,0,0,0,1.44,24,28.8,40.32,32.16,27.84,12.96,2.4,24.24,31.92,29.28,19.2,4.8,0,0,0,0,0,0
2018-09-01,1,226.8,9,55.68,0,55.68,1.92,0,0,0,0,0,0,0,0,0,1.92,3.84,25.2,55.68,38.88,47.52,34.08,16.8,2.88,0,0,0,0,0,0
2018-09-02,1,483.36,20,83.76,0,83.76,0.24,0,0,0,0,0,0,21.12,64.08,83.76,70.8,43.44,50.88,76.56,26.4,30.96,10.32,4.8,0.24,0,0,0,0,0,0
2018-09-03,1,290.16,12,58.08,0,58.08,0.72,0,0,0,0,0,0,0.96,0.72,11.52,33.36,40.32,58.08,41.52,48.48,18.48,18.72,15.6,2.4,0,0,0,0,0,0
2018-09-04,1,602.16,25,128.88,0,128.88,0.96,0,0,0,0,0,0,0.96,12,49.44,83.76,28.56,46.8,66.72,128.88,98.64,63.36,20.64,2.4,0,0,0,0,0,0
2018-09-05,1,1039.92,43,140.16,0,140.16,1.92,0,0,0,0,0,0,17.52,71.04,105.36,127.68,139.44,140.16,136.08,121.92,93.84,61.2,23.76,1.92,0,0,0,0,0,0
2018-09-06,1,341.52,14,57.36,0,57.36,0.96,0,0,0,0,0,0.96,4.08,11.04,27.6,44.4,49.44,46.56,46.56,57.36,33.36,13.2,6.96,0,0,0,0,0,0,0
2018-09-07,1,234,10,66.48,0,66.48,0.24,0,0,0,0,0,0,0.24,1.92,6.96,7.44,14.88,35.76,48,66.48,37.2,11.76,3.36,0,0,0,0,0,0,0
2018-09-08,1,272.4,11,48.24,0,48.24,0.72,0,0,0,0,0,0,3.12,8.4,20.16,35.04,44.88,48.24,42.72,36.96,12,12.72,7.44,0.72,0,0,0,0,0,0
2018-09-09,1,499.68,21,92.88,0,92.88,3.6,0,0,0,0,0,0,3.6,28.56,37.44,41.52,42.48,60.96,92.88,58.56,58.08,41.52,28.08,6,0,0,0,0,0,0
2018-09-10,1,953.28,40,143.04,0,143.04,2.16,0,0,0,0,0,0,12,44.4,75.6,108.48,119.52,143.04,138.48,123.6,99.36,64.32,22.32,2.16,0,0,0,0,0,0
2018-09-11,1,824.4,34,144,0,144,0.24,0,0,0,0,0,0.24,16.8,40.56,66.96,118.8,129.12,144,100.56,88.08,50.4,46.32,19.68,2.88,0,0,0,0,0,0
2018-09-12,1,722.4,30,112.32,0,112.32,2.88,0,0,0,0,0,0,12.96,31.92,56.4,79.92,81.12,112.32,74.4,108.24,90.72,51.84,19.68,2.88,0,0,0,0,0,0
2018-09-13,1,145.68,6,32.4,0,32.4,0.48,0,0,0,0,0,0,0.48,9.84,20.64,20.4,12,9.6,14.64,32.4,13.44,5.28,6.96,0,0,0,0,0,0,0
2018-09-14,1,170.88,7,36.24,0,36.24,5.76,0,0,0,0,0,0,0,5.76,9.12,6.24,6.48,12.24,28.56,23.76,36.24,32.64,9.84,0,0,0,0,0,0,0
2018-09-15,1,343.44,14,67.68,0,67.68,0.48,0,0,0,0,0,0,0.48,9.6,45.36,49.92,66.48,67.68,56.16,18.72,8.4,12.96,5.76,1.92,0,0,0,0,0,0
2018-09-16,1,894.96,37,130.56,0,130.56,0.24,0,0,0,0,0,0.24,7.92,46.08,101.04,116.88,121.44,130.56,107.76,106.8,89.52,52.8,13.2,0.72,0,0,0,0,0,0
2018-09-17,1,600.96,25,91.68,0,91.68,1.44,0,0,0,0,0,0,9.6,22.08,37.44,91.68,86.88,84,65.28,66.48,68.16,48.96,18.96,1.44,0,0,0,0,0,0
2018-09-18,1,912.48,38,131.52,0,131.52,0.24,0,0,0,0,0,0.24,13.2,54.24,88.56,116.64,118.08,127.44,131.52,112.08,85.92,46.8,16.56,1.2,0,0,0,0,0,0
2018-09-19,1,491.28,20,82.56,0,82.56,5.76,0,0,0,0,0,0,12.48,54,79.44,82.56,47.76,46.8,71.76,53.76,22.32,14.64,5.76,0,0,0,0,0,0,0
2018-09-20,1,204.96,9,50.64,0,50.64,0.24,0,0,0,0,0,0,0.24,5.76,12.48,19.44,22.56,25.68,22.32,50.64,25.44,14.4,6,0,0,0,0,0,0,0
2018-09-21,1,77.28,3,12.48,0,12.48,0.72,0,0,0,0,0,0,0.72,7.68,8.88,12.48,7.44,10.32,7.92,8.16,6.24,5.52,1.92,0,0,0,0,0,0,0
2018-09-22,1,875.04,36,129.84,0,129.84,0.72,0,0,0,0,0,0,10.56,42.72,83.04,124.56,129.84,117.12,115.2,107.04,88.56,42,13.68,0.72,0,0,0,0,0,0
2018-09-23,1,667.92,28,123.84,0,123.84,0.96,0,0,0,0,0,0,6.96,30,51.12,71.04,80.64,82.08,123.84,110.88,73.2,29.04,8.16,0.96,0,0,0,0,0,0
2018-09-24,1,415.68,17,73.68,0,73.68,0.48,0,0,0,0,0,0,2.88,18,31.2,54.48,73.68,61.44,63.6,43.2,35.52,22.32,8.88,0.48,0,0,0,0,0,0
2018-09-25,1,950.4,40,135.6,0,135.6,0.48,0,0,0,0,0,0,10.8,66.48,110.4,128.64,135.6,110.16,106.8,110.4,97.68,57.6,15.36,0.48,0,0,0,0,0,0
2018-09-26,1,508.08,21,95.04,0,95.04,0.48,0,0,0,0,0,0,2.4,17.04,20.4,44.88,36.72,84,75.6,95.04,74.88,43.44,13.2,0.48,0,0,0,0,0,0
2018-09-27,1,717.84,30,108.24,0,108.24,0.24,0,0,0,0,0,0,10.32,63.84,108.24,86.4,52.08,72.48,101.28,87.36,88.56,36.24,10.8,0.24,0,0,0,0,0,0
2018-09-28,1,754.32,31,132.48,0,132.48,1.2,0,0,0,0,0,0,11.04,25.68,47.52,69.36,109.44,99.84,132.48,126.48,86.88,34.56,9.84,1.2,0,0,0,0,0,0
2018-09-29,1,41.76,2,12,0,12,2.16,0,0,0,0,0,0,0,2.16,5.76,12,6.48,2.88,2.64,3.6,2.4,3.84,0,0,0,0,0,0,0,0
2018-09-30,1,488.16,20,109.2,0,109.2,0.24,0,0,0,0,0,0,0.48,4.32,15.12,20.64,29.76,54.96,89.52,109.2,97.2,54.96,11.76,0.24,0,0,0,0,0,0
2018-10-01,1,893.76,37,138,0,138,0.24,0,0,0,0,0,0,9.12,59.28,102.48,128.4,134.64,86.88,138,103.2,71.28,48,12.24,0.24,0,0,0,0,0,0
2018-10-02,1,856.56,36,126.72,0,126.72,0.24,0,0,0,0,0,0,9.84,50.88,82.08,118.56,89.04,113.76,126.72,110.88,90.96,52.56,11.04,0.24,0,0,0,0,0,0
2018-10-03,1,964.8,40,143.76,0,143.76,4.32,0,0,0,0,0,0,4.32,52.32,100.8,118.32,141.6,143.76,136.32,119.28,87.36,49.68,11.04,0,0,0,0,0,0,0
2018-10-04,1,605.76,25,134.16,0,134.16,2.16,0,0,0,0,0,0,14.16,50.64,69.12,58.56,134.16,120.48,68.16,43.92,28.08,16.32,2.16,0,0,0,0,0,0,0
2018-10-05,1,120.96,5,24.72,0,24.72,0.48,0,0,0,0,0,0,0,0.48,6.48,13.44,16.8,16.56,14.16,17.76,24.72,9.12,1.44,0,0,0,0,0,0,0
2018-10-06,1,205.68,9,78.48,0,78.48,1.92,0,0,0,0,0,0,0,0,0,0,1.92,9.84,15.36,78.48,74.16,23.28,2.64,0,0,0,0,0,0,0
2018-10-07,1,901.68,38,135.12,0,135.12,3.36,0,0,0,0,0,0,3.36,47.76,79.92,126,134.16,135.12,116.16,116.16,85.68,48.96,8.4,0,0,0,0,0,0,0
2018-10-08,1,928.56,39,137.04,0,137.04,8.16,0,0,0,0,0,0,10.32,55.2,97.92,124.56,137.04,135.12,127.68,103.2,83.28,46.08,8.16,0,0,0,0,0,0,0
2018-10-09,1,386.4,16,65.28,0,65.28,2.4,0,0,0,0,0,0,12.24,42,49.92,65.28,50.16,40.56,44.64,27.84,36.72,14.64,2.4,0,0,0,0,0,0,0
2018-10-10,1,379.2,16,68.16,0,68.16,1.44,0,0,0,0,0,0,1.44,15.84,24.24,38.16,60.96,68.16,60.72,46.32,41.04,17.28,5.04,0,0,0,0,0,0,0
2018-10-11,1,743.28,31,150.72,0,150.72,2.64,0,0,0,0,0,0,2.64,9.84,27.12,85.2,130.8,150.72,133.2,95.52,64.8,34.08,9.36,0,0,0,0,0,0,0
2018-10-12,1,973.44,41,144.72,0,144.72,9.84,0,0,0,0,0,0,9.84,56.16,100.56,134.16,144.72,142.56,134.4,116.16,76.8,46.32,11.76,0,0,0,0,0,0,0
2018-10-13,1,525.6,22,122.64,0,122.64,2.4,0,0,0,0,0,0,2.4,17.76,55.92,122.64,90.48,51.12,56.64,46.08,30.48,46.08,6,0,0,0,0,0,0,0
2018-10-14,1,809.28,34,134.64,0,134.64,9.6,0,0,0,0,0,0,9.6,38.16,81.12,123.12,134.64,128.88,96.24,88.56,67.2,32.16,9.6,0,0,0,0,0,0,0
2018-10-15,1,831.84,35,134.4,0,134.4,3.36,0,0,0,0,0,0,3.36,49.44,89.28,119.52,131.28,134.4,124.08,73.2,63.84,36.72,6.72,0,0,0,0,0,0,0
2018-10-16,1,300.72,13,59.52,0,59.52,2.16,0,0,0,0,0,0,10.08,20.64,34.8,38.16,59.52,36.48,54.96,20.88,14.64,8.4,2.16,0,0,0,0,0,0,0
2018-10-17,1,791.76,33,124.32,0,124.32,6,0,0,0,0,0,0,6,39.36,78.72,107.76,120.96,124.32,118.08,97.2,66,27.36,6,0,0,0,0,0,0,0
2018-10-18,1,852,36,132.24,0,132.24,6.48,0,0,0,0,0,0,6.48,40.08,78.96,105.6,132.24,131.76,126,108.48,77.76,38.16,6.48,0,0,0,0,0,0,0
2018-10-19,1,831.12,35,142.08,0,142.08,5.52,0,0,0,0,0,0,6.96,50.88,87.84,121.92,141.6,142.08,114.96,90.48,36.96,31.92,5.52,0,0,0,0,0,0,0
2018-10-20,1,894.96,37,138.24,0,138.24,3.84,0,0,0,0,0,0,7.2,51.12,87.36,117.84,136.8,138.24,129.6,108,77.76,37.2,3.84,0,0,0,0,0,0,0
2018-10-21,1,894.48,37,137.28,0,137.28,4.56,0,0,0,0,0,0,6.48,49.44,85.68,117.12,135.36,137.28,129.12,109.68,80.16,39.6,4.56,0,0,0,0,0,0,0
2018-10-22,1,540.24,23,96,0,96,4.56,0,0,0,0,0,0,4.56,27.84,49.68,39.36,96,94.8,90.72,62.64,36.72,30.24,7.68,0,0,0,0,0,0,0
2018-10-23,1,578.88,24,100.8,0,100.8,3.36,0,0,0,0,0,0,3.36,32.88,46.8,78.48,79.68,46.32,100.8,91.92,65.76,28.8,4.08,0,0,0,0,0,0,0
2018-10-24,1,875.28,36,135.36,0,135.36,4.08,0,0,0,0,0,0,5.28,48.48,82.32,116.64,135.36,135.36,125.52,108.48,77.04,36.72,4.08,0,0,0,0,0,0,0
2018-10-25,1,840.96,35,133.44,0,133.44,3.6,0,0,0,0,0,0,5.04,46.08,78.24,112.56,126.72,133.44,124.32,103.68,73.68,33.6,3.6,0,0,0,0,0,0,0
2018-10-26,1,108,5,40.56,0,40.56,2.88,0,0,0,0,0,0,0,3.12,11.52,21.36,40.56,12.72,10.32,5.52,2.88,0,0,0,0,0,0,0,0,0
2018-10-27,1,481.92,20,92.88,0,92.88,3.84,0,0,0,0,0,0,5.28,47.52,38.88,92.88,85.2,33.84,73.44,36.24,30.48,34.32,3.84,0,0,0,0,0,0,0
2018-10-28,1,823.2,34,136.08,0,136.08,3.84,0,0,0,0,0,0,4.8,49.44,79.68,116.88,134.64,136.08,124.32,90,48.72,34.8,3.84,0,0,0,0,0,0,0
2018-10-29,1,600.24,25,109.44,0,109.44,2.16,0,0,0,0,0,0,4.32,42.24,74.88,109.44,103.68,59.04,49.44,76.08,48.96,30,2.16,0,0,0,0,0,0,0
2018-10-30,1,925.44,39,149.04,0,149.04,2.64,0,0,0,0,0,0,4.32,48.24,82.32,122.4,140.16,149.04,137.28,117.36,82.8,38.88,2.64,0,0,0,0,0,0,0
2018-10-31,1,814.32,34,143.52,0,143.52,2.64,0,0,0,0,0,0,2.64,44.4,78.96,114.24,134.4,143.52,134.16,95.28,46.08,18,2.64,0,0,0,0,0,0,0
2018-11-01,1,858,36,143.52,0,143.52,2.64,0,0,0,0,0,0,3.84,43.68,78.48,112.56,131.04,143.52,132.48,105.6,72,32.16,2.64,0,0,0,0,0,0,0
2018-11-02,1,849.36,35,136.56,0,136.56,2.16,0,0,0,0,0,0,3.6,43.68,77.76,109.44,125.28,136.56,129.12,109.44,77.04,35.28,2.16,0,0,0,0,0,0,0
2018-11-03,1,792.96,33,128.16,0,128.16,2.88,0,0,0,0,0,0,3.6,41.04,74.64,106.08,122.64,128.16,124.32,106.56,56.88,26.16,2.88,0,0,0,0,0,0,0
2018-11-04,1,827.28,34,137.04,0,137.04,1.2,0,0,0,0,0,0,3.12,41.52,75.84,106.32,125.28,137.04,127.2,104.64,72.96,32.16,1.2,0,0,0,0,0,0,0
2018-11-05,1,762.96,32,127.2,0,127.2,2.16,0,0,0,0,0,0,2.88,36.48,70.56,96.48,117.36,127.2,121.2,99.6,63.84,25.2,2.16,0,0,0,0,0,0,0
2018-11-06,1,725.76,30,121.44,0,121.44,1.2,0,0,0,0,0,0,2.88,34.08,67.2,91.68,111.6,121.44,116.4,95.52,64.56,19.2,1.2,0,0,0,0,0,0,0
2018-11-07,1,241.92,10,48.24,0,48.24,0.96,0,0,0,0,0,0,0.96,12.72,21.84,17.28,42,48.24,45.6,22.32,18.24,11.76,0.96,0,0,0,0,0,0,0
2018-11-08,1,31.2,1,11.28,0,11.28,0.24,0,0,0,0,0,0,0,3.12,11.28,8.16,6,0.96,0.96,0.24,0.48,0,0,0,0,0,0,0,0,0
2018-11-09,1,612.24,26,104.4,0,104.4,1.68,0,0,0,0,0,0,2.64,35.04,56.16,79.68,42.96,93.36,102,104.4,67.92,26.4,1.68,0,0,0,0,0,0,0
2018-11-10,1,762,32,122.4,0,122.4,1.44,0,0,0,0,0,0,2.16,33.12,70.08,91.44,116.64,122.4,121.2,102.24,71.52,29.76,1.44,0,0,0,0,0,0,0
2018-11-11,1,540.96,23,113.28,0,113.28,2.88,0,0,0,0,0,0,3.36,28.56,59.28,85.92,112.08,113.28,83.04,40.56,12,2.88,0,0,0,0,0,0,0,0
2018-11-12,1,172.8,7,48.24,0,48.24,0.24,0,0,0,0,0,0,0,2.88,7.2,16.56,36.96,48.24,22.56,16.32,16.56,5.28,0.24,0,0,0,0,0,0,0
2018-11-13,1,418.32,17,95.76,0,95.76,1.2,0,0,0,0,0,0,1.68,18.48,38.64,50.4,68.88,26.88,95.76,68.16,33.84,14.4,1.2,0,0,0,0,0,0,0
2018-11-14,1,576.96,24,118.32,0,118.32,0.48,0,0,0,0,0,0,1.92,32.4,72.24,91.44,118.32,99.36,106.08,22.8,16.8,15.12,0.48,0,0,0,0,0,0,0
2018-11-15,1,682.32,28,112.8,0,112.8,1.92,0,0,0,0,0,0,1.92,32.16,70.32,88.08,112.08,112.8,84,97.2,61.2,20.16,2.4,0,0,0,0,0,0,0
2018-11-16,1,171.12,7,38.16,0,38.16,3.36,0,0,0,0,0,0,0,3.36,13.92,20.88,38.16,31.92,27.6,22.8,8.16,4.32,0,0,0,0,0,0,0,0
2018-11-17,1,674.88,28,114.48,0,114.48,0.96,0,0,0,0,0,0,0.96,27.6,68.4,88.32,109.92,114.48,102.48,85.68,54.72,21.12,1.2,0,0,0,0,0,0,0
2018-11-18,1,192.72,8,45.84,0,45.84,0.48,0,0,0,0,0,0,0,3.84,16.08,21.36,39.84,45.84,19.92,9.84,16.56,18.96,0.48,0,0,0,0,0,0,0
2018-11-19,1,637.44,27,109.44,0,109.44,1.2,0,0,0,0,0,0,1.2,18.72,42.24,90.24,106.56,109.44,103.44,84.24,59.76,20.4,1.2,0,0,0,0,0,0,0
2018-11-20,1,717.36,30,120.48,0,120.48,0.72,0,0,0,0,0,0,0.72,27.12,71.76,91.44,110.16,120.48,113.28,95.28,63.12,23.28,0.72,0,0,0,0,0,0,0
2018-11-21,1,213.84,9,43.2,0,43.2,0.24,0,0,0,0,0,0,0.24,12.24,29.28,43.2,33.84,29.28,25.2,21.36,12.96,6.24,0,0,0,0,0,0,0,0
2018-11-22,1,766.8,32,134.88,0,134.88,0.96,0,0,0,0,0,0,1.2,24.96,71.76,94.08,116.16,134.88,121.92,103.44,71.28,26.16,0.96,0,0,0,0,0,0,0
2018-11-23,1,709.92,30,122.16,0,122.16,0.72,0,0,0,0,0,0,0.96,26.16,67.68,87.36,89.04,120.48,122.16,101.52,69.36,24.48,0.72,0,0,0,0,0,0,0
2018-11-24,1,181.2,8,55.2,0,55.2,0.24,0,0,0,0,0,0,0.24,18.72,35.76,34.56,55.2,6.96,0.72,6.24,6,15.6,1.2,0,0,0,0,0,0,0
2018-11-25,1,588.72,25,108.72,0,108.72,1.2,0,0,0,0,0,0,0,9.12,47.76,86.88,95.04,108.72,101.28,68.64,50.88,19.2,1.2,0,0,0,0,0,0,0
2018-11-26,1,590.88,25,114,0,114,0.24,0,0,0,0,0,0,0,9.84,37.68,81.12,99.6,114,94.08,89.04,51.6,13.68,0.24,0,0,0,0,0,0,0
2018-11-27,1,664.8,28,118.8,0,118.8,0.24,0,0,0,0,0,0,0.24,16.8,60.96,82.32,99.12,118.8,111.36,91.44,62.88,20.16,0.72,0,0,0,0,0,0,0
2018-11-28,1,577.68,24,107.52,0,107.52,0.24,0,0,0,0,0,0,0.24,16.56,55.68,81.6,91.68,107.52,101.76,76.32,33.36,12.24,0.72,0,0,0,0,0,0,0
2018-11-29,1,567.12,24,102.24,0,102.24,0.24,0,0,0,0,0,0,0.24,11.04,45.84,77.76,88.8,102.24,95.76,78.24,52.8,13.92,0.48,0,0,0,0,0,0,0
2018-11-30,1,571.2,24,104.16,0,104.16,0.24,0,0,0,0,0,0,0,13.44,49.2,68.16,86.64,104.16,102.24,82.32,48.72,16.08,0.24,0,0,0,0,0,0,0
2018-12-01,1,315.6,13,64.8,0,64.8,0.24,0,0,0,0,0,0,0,5.76,29.52,43.68,45.84,41.28,64.8,56.4,15.12,12.96,0.24,0,0,0,0,0,0,0
2018-12-02,1,559.2,23,101.52,0,101.52,14.16,0,0,0,0,0,0,0,15.6,47.28,67.92,77.28,101.04,101.52,83.04,51.36,14.16,0,0,0,0,0,0,0,0
2018-12-03,1,103.68,4,21.36,0,21.36,1.2,0,0,0,0,0,0,0,2.4,8.4,21.36,13.44,18.48,8.4,19.44,10.56,1.2,0,0,0,0,0,0,0,0
2018-12-04,1,126.24,5,41.04,0,41.04,0.24,0,0,0,0,0,0,0,0,0.24,41.04,19.68,23.28,14.4,11.76,10.8,5.04,0,0,0,0,0,0,0,0
2018-12-05,1,621.36,26,107.04,0,107.04,0.72,0,0,0,0,0,0,0,15.12,56.64,82.8,92.88,104.88,107.04,89.76,53.28,18.24,0.72,0,0,0,0,0,0,0
2018-12-06,1,163.44,7,29.76,0,29.76,0.24,0,0,0,0,0,0,0,0,10.08,22.32,19.2,24.24,29.76,21.6,25.44,10.56,0.24,0,0,0,0,0,0,0
2018-12-07,1,351.12,15,62.64,0,62.64,5.52,0,0,0,0,0,0,0,5.52,27.84,48,49.68,54.96,52.08,62.64,36.24,14.16,0,0,0,0,0,0,0,0
